Rep	Year	RepSeason	PatchID	Ncells	Species	NInd	Nfemales_stage1	Nmales_stage1	Nfemales_stage2	Nmales_stage2	Nfemales_stage3	Nmales_stage3	NJuvFemales	NJuvMales
78	72	0	26	244	0	6	1	0	0	1	3	1	3	2
78	72	0	27	183	0	5	0	2	1	0	1	1	1	1
78	72	0	28	49	0	1	0	0	1	0	0	0	0	0
78	72	0	29	242	0	6	1	1	0	0	2	2	7	5
78	72	0	30	86	0	0	0	0	0	0	0	0	0	0
78	72	0	32	244	0	0	0	0	0	0	0	0	0	0
78	72	0	33	428	0	0	0	0	0	0	0	0	0	0
78	72	0	34	162	0	0	0	0	0	0	0	0	0	0
78	72	0	37	816	0	0	0	0	0	0	0	0	0	0
78	73	0	0	0	0	0	0	0	0	0	0	0	0	0
78	73	0	2	83	0	0	0	0	0	0	0	0	0	0
78	73	0	3	48	0	0	0	0	0	0	0	0	0	0
78	73	0	4	180	0	0	0	0	0	0	0	0	0	0
78	73	0	6	50	0	0	0	0	0	0	0	0	0	0
78	73	0	7	85	0	0	0	0	0	0	0	0	0	0
78	73	0	8	74	0	0	0	0	0	0	0	0	0	0
78	73	0	9	189	0	2	0	1	0	0	1	0	0	0
78	73	0	10	281	0	4	0	1	0	0	1	2	6	1
78	73	0	11	512	0	11	1	2	2	2	1	3	2	3
78	73	0	12	68	0	0	0	0	0	0	0	0	0	0
78	73	0	13	307	0	6	0	0	0	0	1	5	1	1
78	73	0	14	64	0	0	0	0	0	0	0	0	0	0
78	73	0	15	374	0	1	1	0	0	0	0	0	0	0
78	73	0	16	113	0	1	0	0	0	1	0	0	0	0
78	73	0	17	115	0	2	0	1	0	1	0	0	0	0
78	73	0	18	52	0	1	0	0	0	0	0	1	0	0
78	73	0	19	65	0	3	1	0	0	0	0	2	0	0
78	73	0	20	272	0	5	0	3	0	0	1	1	4	1
78	73	0	21	84	0	3	1	1	0	0	0	1	0	0
78	73	0	22	50	0	0	0	0	0	0	0	0	0	0
78	73	0	23	86	0	4	1	1	1	0	0	1	0	0
78	73	0	24	58	0	3	0	0	0	0	1	2	0	1
78	73	0	25	1229	0	27	7	7	1	1	6	5	5	10
78	73	0	26	244	0	8	2	1	0	0	3	2	1	0
78	73	0	27	183	0	6	1	1	0	1	2	1	1	1
78	73	0	28	49	0	1	1	0	0	0	0	0	0	0
78	73	0	29	242	0	12	7	0	1	1	2	1	0	0
78	73	0	30	86	0	0	0	0	0	0	0	0	0	0
78	73	0	32	244	0	0	0	0	0	0	0	0	0	0
78	73	0	33	428	0	0	0	0	0	0	0	0	0	0
78	73	0	34	162	0	0	0	0	0	0	0	0	0	0
78	73	0	37	816	0	0	0	0	0	0	0	0	0	0
78	74	0	0	0	0	0	0	0	0	0	0	0	0	0
78	74	0	2	83	0	0	0	0	0	0	0	0	0	0
78	74	0	3	48	0	0	0	0	0	0	0	0	0	0
78	74	0	4	180	0	0	0	0	0	0	0	0	0	0
78	74	0	6	50	0	0	0	0	0	0	0	0	0	0
78	74	0	7	85	0	0	0	0	0	0	0	0	0	0
78	74	0	8	74	0	0	0	0	0	0	0	0	0	0
78	74	0	9	189	0	3	1	0	0	1	1	0	0	0
78	74	0	10	281	0	8	4	1	0	0	1	2	2	1
78	74	0	11	512	0	14	4	3	1	2	2	2	1	0
78	74	0	12	68	0	0	0	0	0	0	0	0	0	0
78	74	0	13	307	0	6	0	1	0	0	1	4	0	2
78	74	0	14	64	0	0	0	0	0	0	0	0	0	0
78	74	0	15	374	0	3	1	1	1	0	0	0	0	0
78	74	0	16	113	0	1	0	0	0	0	0	1	0	0
78	74	0	17	115	0	1	0	0	0	0	0	1	0	0
78	74	0	18	52	0	1	0	0	0	0	0	1	0	0
78	74	0	19	65	0	2	0	0	1	0	0	1	0	0
78	74	0	20	272	0	7	3	1	0	2	0	1	0	0
78	74	0	21	84	0	2	0	0	1	0	0	1	0	0
78	74	0	22	50	0	0	0	0	0	0	0	0	0	0
78	74	0	23	86	0	2	0	0	1	0	0	1	0	0
78	74	0	24	58	0	2	0	0	0	0	1	1	0	0
78	74	0	25	1229	0	25	5	5	7	2	4	2	4	5
78	74	0	26	244	0	7	0	0	2	1	2	2	3	2
78	74	0	27	183	0	7	1	1	1	0	2	2	2	0
78	74	0	28	49	0	0	0	0	0	0	0	0	0	0
78	74	0	29	242	0	7	0	0	4	0	2	1	1	2
78	74	0	30	86	0	0	0	0	0	0	0	0	0	0
78	74	0	32	244	0	0	0	0	0	0	0	0	0	0
78	74	0	33	428	0	1	1	0	0	0	0	0	0	0
78	74	0	34	162	0	0	0	0	0	0	0	0	0	0
78	74	0	37	816	0	0	0	0	0	0	0	0	0	0
78	75	0	0	0	0	0	0	0	0	0	0	0	0	0
78	75	0	2	83	0	0	0	0	0	0	0	0	0	0
78	75	0	3	48	0	0	0	0	0	0	0	0	0	0
78	75	0	4	180	0	0	0	0	0	0	0	0	0	0
78	75	0	6	50	0	0	0	0	0	0	0	0	0	0
78	75	0	7	85	0	0	0	0	0	0	0	0	0	0
78	75	0	8	74	0	0	0	0	0	0	0	0	0	0
78	75	0	9	189	0	2	0	0	1	0	0	1	0	0
78	75	0	10	281	0	9	2	0	3	1	1	2	2	0
78	75	0	11	512	0	8	1	0	2	1	2	2	0	5
78	75	0	12	68	0	0	0	0	0	0	0	0	0	0
78	75	0	13	307	0	7	0	2	0	1	1	3	2	2
78	75	0	14	64	0	0	0	0	0	0	0	0	0	0
78	75	0	15	374	0	3	0	1	1	0	1	0	0	0
78	75	0	16	113	0	0	0	0	0	0	0	0	0	0
78	75	0	17	115	0	0	0	0	0	0	0	0	0	0
78	75	0	18	52	0	1	0	0	0	0	0	1	0	0
78	75	0	19	65	0	1	0	0	0	0	0	1	0	0
78	75	0	20	272	0	4	0	0	2	1	0	1	0	0
78	75	0	21	84	0	3	1	0	0	0	1	1	0	1
78	75	0	22	50	0	0	0	0	0	0	0	0	0	0
78	75	0	23	86	0	1	0	0	0	0	0	1	0	0
78	75	0	24	58	0	2	0	0	0	0	1	1	3	2
78	75	0	25	1229	0	28	4	8	3	2	8	3	10	6
78	75	0	26	244	0	6	2	0	0	0	1	3	1	0
78	75	0	27	183	0	6	1	0	0	1	2	2	1	1
78	75	0	28	49	0	0	0	0	0	0	0	0	0	0
78	75	0	29	242	0	7	1	0	0	0	5	1	4	8
78	75	0	30	86	0	0	0	0	0	0	0	0	0	0
78	75	0	32	244	0	0	0	0	0	0	0	0	0	0
78	75	0	33	428	0	1	0	1	0	0	0	0	0	0
78	75	0	34	162	0	0	0	0	0	0	0	0	0	0
78	75	0	37	816	0	0	0	0	0	0	0	0	0	0
78	76	0	0	0	0	0	0	0	0	0	0	0	0	0
78	76	0	2	83	0	0	0	0	0	0	0	0	0	0
78	76	0	3	48	0	0	0	0	0	0	0	0	0	0
78	76	0	4	180	0	0	0	0	0	0	0	0	0	0
78	76	0	6	50	0	0	0	0	0	0	0	0	0	0
78	76	0	7	85	0	0	0	0	0	0	0	0	0	0
78	76	0	8	74	0	0	0	0	0	0	0	0	0	0
78	76	0	9	189	0	4	0	2	0	0	1	1	0	1
78	76	0	10	281	0	11	2	1	1	0	4	3	2	4
78	76	0	11	512	0	10	1	3	1	0	2	3	2	2
78	76	0	12	68	0	0	0	0	0	0	0	0	0	0
78	76	0	13	307	0	9	1	2	0	2	0	4	0	0
78	76	0	14	64	0	0	0	0	0	0	0	0	0	0
78	76	0	15	374	0	2	0	0	0	1	1	0	0	0
78	76	0	16	113	0	0	0	0	0	0	0	0	0	0
78	76	0	17	115	0	0	0	0	0	0	0	0	0	0
78	76	0	18	52	0	2	1	0	0	0	0	1	0	0
78	76	0	19	65	0	3	1	1	0	0	0	1	0	0
78	76	0	20	272	0	7	2	3	0	0	0	2	0	0
78	76	0	21	84	0	2	0	0	1	0	0	1	0	0
78	76	0	22	50	0	0	0	0	0	0	0	0	0	0
78	76	0	23	86	0	3	1	1	0	0	0	1	0	0
78	76	0	24	58	0	3	2	0	0	0	0	1	0	0
78	76	0	25	1229	0	35	8	6	1	6	9	5	7	11
78	76	0	26	244	0	3	0	0	0	0	0	3	0	0
78	76	0	27	183	0	6	0	1	1	0	2	2	2	1
78	76	0	28	49	0	0	0	0	0	0	0	0	0	0
78	76	0	29	242	0	9	3	1	0	0	4	1	2	1
78	76	0	30	86	0	0	0	0	0	0	0	0	0	0
78	76	0	32	244	0	0	0	0	0	0	0	0	0	0
78	76	0	33	428	0	0	0	0	0	0	0	0	0	0
78	76	0	34	162	0	0	0	0	0	0	0	0	0	0
78	76	0	37	816	0	0	0	0	0	0	0	0	0	0
78	77	0	0	0	0	0	0	0	0	0	0	0	0	0
78	77	0	2	83	0	0	0	0	0	0	0	0	0	0
78	77	0	3	48	0	0	0	0	0	0	0	0	0	0
78	77	0	4	180	0	0	0	0	0	0	0	0	0	0
78	77	0	5	191	0	1	1	0	0	0	0	0	0	0
78	77	0	6	50	0	0	0	0	0	0	0	0	0	0
78	77	0	7	85	0	0	0	0	0	0	0	0	0	0
78	77	0	8	74	0	0	0	0	0	0	0	0	0	0
78	77	0	9	189	0	5	0	1	0	2	1	1	0	0
78	77	0	10	281	0	9	2	0	0	0	4	3	6	4
78	77	0	11	512	0	10	1	3	0	3	1	2	2	3
78	77	0	12	68	0	0	0	0	0	0	0	0	0	0
78	77	0	13	307	0	9	0	3	1	2	0	3	0	0
78	77	0	14	64	0	0	0	0	0	0	0	0	0	0
78	77	0	15	374	0	1	0	0	0	0	1	0	0	0
78	77	0	16	113	0	0	0	0	0	0	0	0	0	0
78	77	0	17	115	0	1	1	0	0	0	0	0	0	0
78	77	0	18	52	0	1	0	0	0	0	0	1	0	0
78	77	0	19	65	0	1	0	0	0	0	0	1	0	0
78	77	0	20	272	0	6	1	2	0	1	0	2	0	0
78	77	0	21	84	0	2	0	1	0	0	1	0	0	0
78	77	0	22	50	0	0	0	0	0	0	0	0	0	0
78	77	0	23	86	0	4	0	1	1	1	0	1	0	0
78	77	0	24	58	0	1	0	0	0	0	0	1	0	0
78	77	0	25	1229	0	30	5	1	3	5	8	8	7	9
78	77	0	26	244	0	7	1	4	0	0	0	2	0	0
78	77	0	27	183	0	8	2	1	0	0	3	2	2	5
78	77	0	28	49	0	0	0	0	0	0	0	0	0	0
78	77	0	29	242	0	7	1	1	1	1	2	1	0	1
78	77	0	30	86	0	0	0	0	0	0	0	0	0	0
78	77	0	32	244	0	0	0	0	0	0	0	0	0	0
78	77	0	33	428	0	0	0	0	0	0	0	0	0	0
78	77	0	34	162	0	0	0	0	0	0	0	0	0	0
78	77	0	37	816	0	0	0	0	0	0	0	0	0	0
78	78	0	0	0	0	0	0	0	0	0	0	0	0	0
78	78	0	2	83	0	0	0	0	0	0	0	0	0	0
78	78	0	3	48	0	0	0	0	0	0	0	0	0	0
78	78	0	4	180	0	0	0	0	0	0	0	0	0	0
78	78	0	5	191	0	1	0	0	1	0	0	0	0	0
78	78	0	6	50	0	0	0	0	0	0	0	0	0	0
78	78	0	7	85	0	0	0	0	0	0	0	0	0	0
78	78	0	8	74	0	0	0	0	0	0	0	0	0	0
78	78	0	9	189	0	6	2	0	0	1	1	2	1	3
78	78	0	10	281	0	9	2	0	1	0	4	2	1	1
78	78	0	11	512	0	14	3	4	1	1	1	4	0	1
78	78	0	12	68	0	1	1	0	0	0	0	0	0	0
78	78	0	13	307	0	8	0	1	0	2	1	4	3	1
78	78	0	14	64	0	0	0	0	0	0	0	0	0	0
78	78	0	15	374	0	2	0	1	0	0	1	0	0	0
78	78	0	16	113	0	0	0	0	0	0	0	0	0	0
78	78	0	17	115	0	2	0	1	1	0	0	0	0	0
78	78	0	18	52	0	1	0	0	0	0	0	1	0	0
78	78	0	19	65	0	0	0	0	0	0	0	0	0	0
78	78	0	20	272	0	5	0	0	1	1	0	3	0	0
78	78	0	21	84	0	2	1	1	0	0	0	0	0	0
78	78	0	22	50	0	0	0	0	0	0	0	0	0	0
78	78	0	23	86	0	3	0	0	0	0	1	2	1	0
78	78	0	24	58	0	2	0	1	0	0	0	1	0	0
78	78	0	25	1229	0	29	4	5	3	1	8	8	5	9
78	78	0	26	244	0	3	1	0	1	0	0	1	0	0
78	78	0	27	183	0	6	1	1	1	0	1	2	1	1
78	78	0	28	49	0	0	0	0	0	0	0	0	0	0
78	78	0	29	242	0	9	1	3	1	0	2	2	1	1
78	78	0	30	86	0	0	0	0	0	0	0	0	0	0
78	78	0	32	244	0	0	0	0	0	0	0	0	0	0
78	78	0	33	428	0	0	0	0	0	0	0	0	0	0
78	78	0	34	162	0	0	0	0	0	0	0	0	0	0
78	78	0	37	816	0	0	0	0	0	0	0	0	0	0
78	79	0	0	0	0	0	0	0	0	0	0	0	0	0
78	79	0	2	83	0	0	0	0	0	0	0	0	0	0
78	79	0	3	48	0	0	0	0	0	0	0	0	0	0
78	79	0	4	180	0	0	0	0	0	0	0	0	0	0
78	79	0	5	191	0	1	0	0	0	0	1	0	0	0
78	79	0	6	50	0	0	0	0	0	0	0	0	0	0
78	79	0	7	85	0	0	0	0	0	0	0	0	0	0
78	79	0	8	74	0	2	1	1	0	0	0	0	0	0
78	79	0	9	189	0	4	1	0	1	0	0	2	0	0
78	79	0	10	281	0	6	0	1	1	0	3	1	5	7
78	79	0	11	512	0	10	1	1	2	3	0	3	0	0
78	79	0	12	68	0	1	0	1	0	0	0	0	0	0
78	79	0	13	307	0	9	2	1	0	0	1	5	3	0
78	79	0	14	64	0	0	0	0	0	0	0	0	0	0
78	79	0	15	374	0	3	0	1	0	1	1	0	0	0
78	79	0	16	113	0	0	0	0	0	0	0	0	0	0
78	79	0	17	115	0	3	0	1	0	1	1	0	0	0
78	79	0	18	52	0	1	0	0	0	0	0	1	0	0
78	79	0	19	65	0	0	0	0	0	0	0	0	0	0
78	79	0	20	272	0	6	1	2	0	0	0	3	0	0
78	79	0	21	84	0	3	0	1	1	1	0	0	0	0
78	79	0	22	50	0	0	0	0	0	0	0	0	0	0
78	79	0	23	86	0	3	1	0	0	0	1	1	1	0
78	79	0	24	58	0	1	0	0	0	0	0	1	0	0
78	79	0	25	1229	0	25	2	5	2	3	6	7	6	3
78	79	0	26	244	0	6	2	1	1	0	1	1	1	1
78	79	0	27	183	0	6	1	0	0	1	2	2	0	1
78	79	0	28	49	0	0	0	0	0	0	0	0	0	0
78	79	0	29	242	0	7	1	0	1	3	1	1	1	0
78	79	0	30	86	0	0	0	0	0	0	0	0	0	0
78	79	0	32	244	0	0	0	0	0	0	0	0	0	0
78	79	0	33	428	0	0	0	0	0	0	0	0	0	0
78	79	0	34	162	0	0	0	0	0	0	0	0	0	0
78	79	0	37	816	0	0	0	0	0	0	0	0	0	0
78	80	0	0	0	0	0	0	0	0	0	0	0	0	0
78	80	0	2	83	0	0	0	0	0	0	0	0	0	0
78	80	0	3	48	0	0	0	0	0	0	0	0	0	0
78	80	0	4	180	0	0	0	0	0	0	0	0	0	0
78	80	0	5	191	0	0	0	0	0	0	0	0	0	0
78	80	0	6	50	0	0	0	0	0	0	0	0	0	0
78	80	0	7	85	0	0	0	0	0	0	0	0	0	0
78	80	0	8	74	0	1	0	0	1	0	0	0	0	0
78	80	0	9	189	0	6	1	2	1	0	0	2	0	0
78	80	0	10	281	0	6	2	0	0	1	3	0	0	0
78	80	0	11	512	0	10	1	1	0	1	1	6	1	1
78	80	0	12	68	0	2	1	0	0	1	0	0	0	0
78	80	0	13	307	0	11	3	1	1	0	1	5	0	0
78	80	0	14	64	0	0	0	0	0	0	0	0	0	0
78	80	0	15	374	0	5	1	2	0	1	1	0	0	0
78	80	0	16	113	0	0	0	0	0	0	0	0	0	0
78	80	0	17	115	0	2	0	0	0	0	1	1	3	2
78	80	0	18	52	0	1	0	0	0	0	0	1	0	0
78	80	0	19	65	0	1	1	0	0	0	0	0	0	0
78	80	0	20	272	0	2	0	1	0	1	0	0	0	0
78	80	0	21	84	0	1	0	0	0	0	1	0	0	0
78	80	0	22	50	0	0	0	0	0	0	0	0	0	0
78	80	0	23	86	0	2	0	0	0	0	1	1	0	1
78	80	0	24	58	0	1	0	0	0	0	0	1	0	0
78	80	0	25	1229	0	25	5	5	1	1	5	8	6	8
78	80	0	26	244	0	4	1	0	1	1	1	0	0	0
78	80	0	27	183	0	4	0	0	0	0	2	2	2	4
78	80	0	28	49	0	0	0	0	0	0	0	0	0	0
78	80	0	29	242	0	7	1	0	1	0	2	3	4	4
78	80	0	30	86	0	0	0	0	0	0	0	0	0	0
78	80	0	32	244	0	0	0	0	0	0	0	0	0	0
78	80	0	33	428	0	0	0	0	0	0	0	0	0	0
78	80	0	34	162	0	0	0	0	0	0	0	0	0	0
78	80	0	37	816	0	0	0	0	0	0	0	0	0	0
78	81	0	0	0	0	0	0	0	0	0	0	0	0	0
78	81	0	2	83	0	0	0	0	0	0	0	0	0	0
78	81	0	3	48	0	0	0	0	0	0	0	0	0	0
78	81	0	4	180	0	0	0	0	0	0	0	0	0	0
78	81	0	5	191	0	0	0	0	0	0	0	0	0	0
78	81	0	6	50	0	0	0	0	0	0	0	0	0	0
78	81	0	7	85	0	0	0	0	0	0	0	0	0	0
78	81	0	8	74	0	0	0	0	0	0	0	0	0	0
78	81	0	9	189	0	5	0	0	1	1	1	2	0	2
78	81	0	10	281	0	6	0	0	2	0	3	1	1	4
78	81	0	11	512	0	11	1	2	1	1	1	5	1	0
78	81	0	12	68	0	1	0	0	0	0	0	1	0	0
78	81	0	13	307	0	9	0	0	2	0	2	5	2	2
78	81	0	14	64	0	0	0	0	0	0	0	0	0	0
78	81	0	15	374	0	2	0	0	0	1	1	0	0	0
78	81	0	16	113	0	0	0	0	0	0	0	0	0	0
78	81	0	17	115	0	5	3	0	0	0	1	1	1	1
78	81	0	18	52	0	1	0	0	0	0	0	1	0	0
78	81	0	19	65	0	1	0	1	0	0	0	0	0	0
78	81	0	20	272	0	1	0	0	0	0	0	1	0	0
78	81	0	21	84	0	1	0	1	0	0	0	0	0	0
78	81	0	22	50	0	0	0	0	0	0	0	0	0	0
78	81	0	23	86	0	2	1	0	0	0	0	1	0	0
78	81	0	24	58	0	1	0	0	0	0	0	1	0	0
78	81	0	25	1229	0	32	4	11	4	4	4	5	3	2
78	81	0	26	244	0	4	0	2	1	0	1	0	0	0
78	81	0	27	183	0	6	2	1	0	0	1	2	0	1
78	81	0	28	49	0	0	0	0	0	0	0	0	0	0
78	81	0	29	242	0	8	4	1	0	0	0	3	0	0
78	81	0	30	86	0	0	0	0	0	0	0	0	0	0
78	81	0	32	244	0	0	0	0	0	0	0	0	0	0
78	81	0	33	428	0	0	0	0	0	0	0	0	0	0
78	81	0	34	162	0	0	0	0	0	0	0	0	0	0
78	81	0	37	816	0	0	0	0	0	0	0	0	0	0
78	82	0	0	0	0	0	0	0	0	0	0	0	0	0
78	82	0	2	83	0	0	0	0	0	0	0	0	0	0
78	82	0	3	48	0	0	0	0	0	0	0	0	0	0
78	82	0	4	180	0	0	0	0	0	0	0	0	0	0
78	82	0	5	191	0	0	0	0	0	0	0	0	0	0
78	82	0	6	50	0	0	0	0	0	0	0	0	0	0
78	82	0	7	85	0	0	0	0	0	0	0	0	0	0
78	82	0	8	74	0	0	0	0	0	0	0	0	0	0
78	82	0	9	189	0	5	1	0	0	0	1	3	2	0
78	82	0	10	281	0	6	1	2	0	0	3	0	0	0
78	82	0	11	512	0	8	2	0	0	1	1	4	2	1
78	82	0	12	68	0	1	0	0	0	0	0	1	0	0
78	82	0	13	307	0	12	0	4	0	0	3	5	3	3
78	82	0	14	64	0	0	0	0	0	0	0	0	0	0
78	82	0	15	374	0	1	0	1	0	0	0	0	0	0
78	82	0	16	113	0	0	0	0	0	0	0	0	0	0
78	82	0	17	115	0	4	0	0	3	0	0	1	0	0
78	82	0	18	52	0	1	0	0	0	0	0	1	0	0
78	82	0	19	65	0	3	1	1	0	1	0	0	0	0
78	82	0	20	272	0	1	0	0	0	0	0	1	0	0
78	82	0	21	84	0	1	0	0	0	1	0	0	0	0
78	82	0	22	50	0	0	0	0	0	0	0	0	0	0
78	82	0	23	86	0	3	0	1	1	0	0	1	0	0
78	82	0	24	58	0	0	0	0	0	0	0	0	0	0
78	82	0	25	1229	0	24	3	1	0	6	7	7	9	7
78	82	0	26	244	0	2	0	1	0	0	1	0	0	0
78	82	0	27	183	0	2	0	0	1	1	0	0	0	0
78	82	0	28	49	0	0	0	0	0	0	0	0	0	0
78	82	0	29	242	0	7	0	0	3	1	0	3	0	0
78	82	0	30	86	0	0	0	0	0	0	0	0	0	0
78	82	0	32	244	0	0	0	0	0	0	0	0	0	0
78	82	0	33	428	0	0	0	0	0	0	0	0	0	0
78	82	0	34	162	0	0	0	0	0	0	0	0	0	0
78	82	0	37	816	0	0	0	0	0	0	0	0	0	0
78	83	0	0	0	0	0	0	0	0	0	0	0	0	0
78	83	0	2	83	0	0	0	0	0	0	0	0	0	0
78	83	0	3	48	0	0	0	0	0	0	0	0	0	0
78	83	0	4	180	0	0	0	0	0	0	0	0	0	0
78	83	0	5	191	0	0	0	0	0	0	0	0	0	0
78	83	0	6	50	0	0	0	0	0	0	0	0	0	0
78	83	0	7	85	0	0	0	0	0	0	0	0	0	0
78	83	0	8	74	0	0	0	0	0	0	0	0	0	0
78	83	0	9	189	0	6	1	1	0	0	1	3	0	1
78	83	0	10	281	0	4	0	1	0	0	3	0	0	0
78	83	0	11	512	0	9	3	2	2	0	0	2	0	0
78	83	0	12	68	0	1	0	0	0	0	0	1	0	0
78	83	0	13	307	0	10	0	1	0	2	3	4	3	2
78	83	0	14	64	0	0	0	0	0	0	0	0	0	0
78	83	0	15	374	0	4	2	1	0	1	0	0	0	0
78	83	0	16	113	0	0	0	0	0	0	0	0	0	0
78	83	0	17	115	0	3	0	0	0	0	2	1	5	3
78	83	0	18	52	0	1	0	0	0	0	0	1	0	0
78	83	0	19	65	0	1	0	0	0	1	0	0	0	0
78	83	0	20	272	0	1	1	0	0	0	0	0	0	0
78	83	0	21	84	0	1	0	0	0	0	0	1	0	0
78	83	0	22	50	0	0	0	0	0	0	0	0	0	0
78	83	0	23	86	0	3	0	0	0	1	1	1	1	1
78	83	0	24	58	0	0	0	0	0	0	0	0	0	0
78	83	0	25	1229	0	28	8	3	3	1	4	9	3	0
78	83	0	26	244	0	2	0	1	0	0	1	0	0	0
78	83	0	27	183	0	2	1	0	0	0	1	0	0	0
78	83	0	28	49	0	0	0	0	0	0	0	0	0	0
78	83	0	29	242	0	3	0	0	0	0	1	2	3	0
78	83	0	30	86	0	0	0	0	0	0	0	0	0	0
78	83	0	32	244	0	0	0	0	0	0	0	0	0	0
78	83	0	33	428	0	0	0	0	0	0	0	0	0	0
78	83	0	34	162	0	0	0	0	0	0	0	0	0	0
78	83	0	37	816	0	0	0	0	0	0	0	0	0	0
78	84	0	0	0	0	0	0	0	0	0	0	0	0	0
78	84	0	2	83	0	0	0	0	0	0	0	0	0	0
78	84	0	3	48	0	0	0	0	0	0	0	0	0	0
78	84	0	4	180	0	0	0	0	0	0	0	0	0	0
78	84	0	5	191	0	0	0	0	0	0	0	0	0	0
78	84	0	6	50	0	0	0	0	0	0	0	0	0	0
78	84	0	7	85	0	0	0	0	0	0	0	0	0	0
78	84	0	8	74	0	0	0	0	0	0	0	0	0	0
78	84	0	9	189	0	6	0	0	1	1	1	3	0	1
78	84	0	10	281	0	3	0	0	0	1	2	0	0	0
78	84	0	11	512	0	5	0	2	0	0	1	2	0	2
78	84	0	12	68	0	1	0	0	0	0	0	1	0	0
78	84	0	13	307	0	10	3	1	0	1	1	4	0	0
78	84	0	14	64	0	0	0	0	0	0	0	0	0	0
78	84	0	15	374	0	6	1	1	2	1	0	1	0	0
78	84	0	16	113	0	0	0	0	0	0	0	0	0	0
78	84	0	17	115	0	4	3	0	0	0	0	1	0	0
78	84	0	18	52	0	1	1	0	0	0	0	0	0	0
78	84	0	19	65	0	1	0	0	0	0	0	1	0	0
78	84	0	20	272	0	2	0	1	1	0	0	0	0	0
78	84	0	21	84	0	2	1	0	0	0	0	1	0	0
78	84	0	22	50	0	0	0	0	0	0	0	0	0	0
78	84	0	23	86	0	4	1	0	0	0	1	2	0	0
78	84	0	24	58	0	0	0	0	0	0	0	0	0	0
78	84	0	25	1229	0	18	2	0	3	2	3	8	4	8
78	84	0	26	244	0	3	0	2	0	0	1	0	0	0
78	84	0	27	183	0	3	1	0	1	0	1	0	0	0
78	84	0	28	49	0	0	0	0	0	0	0	0	0	0
78	84	0	29	242	0	5	2	0	0	0	1	2	0	1
78	84	0	30	86	0	0	0	0	0	0	0	0	0	0
78	84	0	32	244	0	0	0	0	0	0	0	0	0	0
78	84	0	33	428	0	0	0	0	0	0	0	0	0	0
78	84	0	34	162	0	0	0	0	0	0	0	0	0	0
78	84	0	37	816	0	0	0	0	0	0	0	0	0	0
78	85	0	0	0	0	0	0	0	0	0	0	0	0	0
78	85	0	2	83	0	0	0	0	0	0	0	0	0	0
78	85	0	3	48	0	0	0	0	0	0	0	0	0	0
78	85	0	4	180	0	0	0	0	0	0	0	0	0	0
78	85	0	5	191	0	0	0	0	0	0	0	0	0	0
78	85	0	6	50	0	0	0	0	0	0	0	0	0	0
78	85	0	7	85	0	0	0	0	0	0	0	0	0	0
78	85	0	8	74	0	0	0	0	0	0	0	0	0	0
78	85	0	9	189	0	5	0	0	0	0	2	3	3	3
78	85	0	10	281	0	3	0	0	0	0	2	1	5	3
78	85	0	11	512	0	6	0	2	0	1	1	2	2	0
78	85	0	12	68	0	1	0	0	0	0	0	1	0	0
78	85	0	13	307	0	7	0	0	2	0	0	5	0	0
78	85	0	14	64	0	0	0	0	0	0	0	0	0	0
78	85	0	15	374	0	4	0	1	0	0	2	1	2	7
78	85	0	16	113	0	0	0	0	0	0	0	0	0	0
78	85	0	17	115	0	3	0	0	2	0	0	1	0	0
78	85	0	18	52	0	0	0	0	0	0	0	0	0	0
78	85	0	19	65	0	1	0	0	0	0	0	1	0	0
78	85	0	20	272	0	1	0	0	0	0	1	0	0	0
78	85	0	21	84	0	3	0	1	1	0	0	1	0	0
78	85	0	22	50	0	0	0	0	0	0	0	0	0	0
78	85	0	23	86	0	3	0	0	0	0	1	2	1	1
78	85	0	24	58	0	0	0	0	0	0	0	0	0	0
78	85	0	25	1229	0	23	4	6	1	0	6	6	4	7
78	85	0	26	244	0	3	0	0	0	2	1	0	0	0
78	85	0	27	183	0	2	0	1	0	0	1	0	0	0
78	85	0	28	49	0	0	0	0	0	0	0	0	0	0
78	85	0	29	242	0	5	0	1	1	0	1	2	1	1
78	85	0	30	86	0	0	0	0	0	0	0	0	0	0
78	85	0	32	244	0	0	0	0	0	0	0	0	0	0
78	85	0	33	428	0	0	0	0	0	0	0	0	0	0
78	85	0	34	162	0	0	0	0	0	0	0	0	0	0
78	85	0	37	816	0	0	0	0	0	0	0	0	0	0
78	86	0	0	0	0	0	0	0	0	0	0	0	0	0
78	86	0	2	83	0	0	0	0	0	0	0	0	0	0
78	86	0	3	48	0	0	0	0	0	0	0	0	0	0
78	86	0	4	180	0	0	0	0	0	0	0	0	0	0
78	86	0	5	191	0	0	0	0	0	0	0	0	0	0
78	86	0	6	50	0	0	0	0	0	0	0	0	0	0
78	86	0	7	85	0	0	0	0	0	0	0	0	0	0
78	86	0	8	74	0	0	0	0	0	0	0	0	0	0
78	86	0	9	189	0	6	2	1	0	0	2	1	1	1
78	86	0	10	281	0	6	4	1	0	0	1	0	0	0
78	86	0	11	512	0	11	2	4	0	2	1	2	0	0
78	86	0	12	68	0	1	0	0	0	0	0	1	0	0
78	86	0	13	307	0	9	1	2	0	0	2	4	2	2
78	86	0	14	64	0	1	1	0	0	0	0	0	0	0
78	86	0	15	374	0	7	1	2	0	1	2	1	3	0
